0.000000	3.448839E+7
90.575521	5.304857E+7
90.926041	3.657981E+7
91.278025	8.797299E+7
91.627589	4.629786E+7
91.977564	4.815031E+7
92.328228	5.144642E+7
92.678419	3.657234E+7
93.028147	4.541393E+7
93.377997	3.807550E+7
93.727400	4.296455E+7
94.078166	4.717711E+7
94.430501	5.596583E+7
94.778034	4.049241E+7
95.128045	6.333637E+7
95.480966	6.612696E+7
95.828257	5.299942E+7
96.179894	3.829911E+7
96.529319	6.878261E+7
96.881250	5.757507E+7
97.231288	169.703772
97.582099	152.161526
97.931961	150.386999
98.283965	148.974928
98.635711	147.510603
98.988390	146.794942
99.339041	146.028082
99.690963	145.444679
100.040420	144.746090
100.391521	144.215807
100.740403	143.847567
101.089794	143.359699
101.440734	142.954721
101.792408	142.493510
102.141451	142.113748
102.494757	141.775921
102.846475	141.462891
103.197336	141.209337
103.548334	140.959992
103.899073	140.752341
104.248644	140.555604
104.600766	140.395051
104.952708	140.198967
105.303843	139.982796
105.656078	139.821166
106.007083	139.702337
106.356489	139.516845
106.705617	139.350967
107.056513	139.298758
107.404723	139.012802
107.755744	138.805813
108.106767	138.765818
108.455600	138.700222
108.807162	137.906079
109.158167	137.723332
109.509255	137.602481
109.860404	137.480045
110.209184	137.333896
110.560550	137.183314
110.912641	137.130849
111.264673	136.960799
111.613916	136.847462
111.962363	136.714582
112.313709	136.605632
112.662778	136.544318
113.012699	136.515111
113.366908	136.458882
113.715214	136.230320
114.066433	136.194146
114.418293	136.174519
114.770009	136.058191
115.119805	136.010963
115.469434	135.947277
115.820196	135.887920
116.171908	135.866234
116.522490	135.810325
116.871416	135.847652
117.224071	135.768327
117.574699	135.618758
117.923031	135.566426
118.276083	135.510487
118.626120	135.516008
118.975582	135.411742
119.325452	135.340948
119.676504	135.331156
120.025444	135.311027
120.378303	135.373430
120.728138	135.287870
121.077887	135.271331
121.429623	135.183226
121.780477	135.182298
122.129750	135.031195
122.480632	135.013904
122.831785	134.962737
123.179377	134.907887
123.532155	134.831005
123.883848	134.601985
124.232183	134.395157
124.584836	134.375801
124.935316	134.374681
125.288975	134.289502
125.638909	134.227525
125.986362	134.205087
126.334936	134.167012
126.685347	134.188007
127.037802	134.118644
127.385688	134.131878
127.737102	134.148419
128.088423	134.095195
128.437994	134.043539
128.790871	133.992016
129.142149	134.001334
129.492847	133.968352
129.845557	133.952871
130.196609	133.960651
130.546859	133.887585
130.897716	133.900674
131.249068	133.868123
131.598074	133.860166
131.949516	133.790731
132.300346	133.761381
132.650726	133.707001
133.002466	133.707435
133.352223	133.653694
133.702280	133.642623
134.052493	133.646333
134.404261	133.627111
134.754962	133.552665
135.106040	133.588619
135.456297	133.591107
135.804753	133.583568
136.155365	133.492929
136.507223	133.525369
136.857453	133.474925
137.206634	133.378317
137.557286	133.350678
137.906714	133.317276
138.254204	133.297623
138.605791	133.308393
138.954306	133.213616
139.305214	133.170822
139.654603	133.188464
140.004599	133.143927
140.356078	133.118648
140.706342	133.090084
141.057270	133.082680
141.409029	133.051406
141.758927	133.067823
142.109983	133.026699
142.461267	133.086254
142.813091	132.973795
143.161678	132.949993
143.512335	132.932656
143.862336	132.910068
144.213417	132.843913
144.565186	132.815806
144.916751	132.760005
145.267172	132.736672
145.618699	132.686954
145.970587	132.681766
146.320902	132.687706
146.672462	132.639320
147.025115	132.593231
147.374981	132.607065
147.726018	132.523340
148.075180	132.512501
148.425778	132.467762
148.778164	132.464174
149.128645	132.431727
149.475916	132.434738
149.826204	132.451933
150.176568	132.474167
150.525137	132.435694
150.876997	132.449483
151.225943	132.405812
151.575980	132.366014
151.926027	132.357637
152.275735	132.401482
152.626333	132.379036
152.976334	132.366840
153.326338	132.357076
153.674590	132.309624
154.025218	132.237932
154.376462	132.286875
154.724540	132.195688
155.076942	132.275939
155.427998	132.205655
155.776761	132.124602
156.128707	132.136048
156.480738	132.206879
156.831105	132.161078
157.185212	132.167836
157.535765	132.159160
157.887723	132.171014
158.238646	132.127703
158.589258	132.127850
158.937916	132.068112
159.289723	132.046320
159.640228	132.006776
159.990981	131.989128
160.342128	131.938437
160.690919	131.957830
161.040279	131.933028
161.388387	131.893964
161.740771	131.871625
162.089597	131.822154
162.441069	131.784090
162.792333	131.840446
163.141649	131.860718
163.493046	131.837939
163.845012	131.818809
164.195269	131.805386
164.548007	131.848873
164.899686	131.797867
165.249870	131.804027
165.602494	131.796487
165.952787	131.786387
166.302794	131.799236
166.655443	131.792696
167.008204	131.771225
167.359672	131.801685
167.711105	131.780430
168.061932	131.753108
168.410733	131.774453
168.763316	131.792117
169.113397	131.693557
169.465353	131.739514
169.815731	131.711178
170.166041	131.752446
170.519030	131.719475
170.872102	131.721699
171.222997	131.745794
171.574193	131.668472
171.928679	131.653338
172.280984	131.639615
172.628509	131.670947
172.977465	131.696494
173.328641	131.687925
173.678760	131.676951
174.028612	131.635306
174.377938	131.636033
174.728530	131.613946
175.079995	131.548346
175.431622	131.546671
175.782685	131.546506
176.133082	131.515751
176.482961	131.473953
176.832076	131.477700
177.182607	131.501144
177.532930	131.462710
177.882810	131.498265
178.235711	131.488357
178.587964	131.516421
178.937672	131.447958
179.288388	131.431402
179.638430	131.441990
179.990565	131.428368
180.340225	131.427275
180.690755	131.413859
181.041486	131.361243
181.393253	131.316305
181.745319	131.317233
182.096200	131.353397
182.445655	131.313474
182.796013	131.305679
183.145420	131.292081
183.495406	131.314658
183.847079	131.267778
184.196776	131.278318
184.548279	131.247846
184.898018	131.281809
185.248879	131.268203
185.600789	131.262515
185.952411	131.238067
186.302841	131.226129
186.652238	131.225602
187.004104	131.216216
187.352814	131.198625
187.705298	131.159820
188.056025	131.167713
188.405420	131.119159
188.755365	131.124619
189.107535	131.089626
189.455285	131.076591
189.807056	131.057469
190.157395	131.007496
190.508437	131.031042
190.856053	131.025062
191.207200	130.959815
191.557250	130.995158
191.907235	130.966070
192.259562	130.988180
192.611776	130.912983
192.962754	130.886923
193.313688	130.928541
193.665291	130.929046
194.015778	130.940128
194.367909	130.929159
194.718843	130.912355
195.069980	130.903432
195.421714	130.854599
195.769318	130.868328
196.120825	130.887807
196.471576	130.891090
196.823402	130.912113
197.175104	130.926727
197.523720	130.956206
197.874938	130.933172
198.226794	130.927714
198.578954	130.901524
198.929904	130.873765
199.280478	130.883527
199.631173	130.821483
199.980930	130.813160
200.331436	130.791736
200.681176	130.773630
201.030220	130.786220
201.381456	130.769793
201.732646	130.783242
202.081179	130.767259
202.431508	130.784735
202.783442	130.811176
203.134751	130.813474
203.486044	130.816578
203.837269	130.880774
204.188570	130.899599
204.538462	130.910006
204.888919	130.926323
205.238699	130.859218
205.589926	130.827923
205.942614	130.851308
206.292513	130.829817
206.643922	130.730885
206.995341	130.750138
207.345637	130.754678
207.695678	130.765900
