0.000000	2.765886E+7
83.086196	4.823141E+7
83.435485	4.862081E+7
83.784229	3.731870E+7
84.133526	3.043345E+7
84.483036	5.153388E+7
84.832852	3.205372E+7
85.182034	3.978500E+7
85.533220	4.601899E+7
85.884823	8.684250E+7
86.236240	3.939453E+7
86.587352	4.549746E+7
86.936745	4.619553E+7
87.286958	5.456969E+7
87.637103	4.962187E+7
87.984982	3.534700E+7
88.334265	4.018323E+7
88.683472	4.601887E+7
89.036861	4.465377E+7
89.387295	6.933934E+7
89.738344	5.266066E+7
90.090831	1.050196E+8
90.441002	4.290828E+7
90.792551	8.622951E+7
91.143717	4.073119E+7
91.494045	137.374065
91.874859	116.068176
92.253689	113.358900
92.632174	111.616139
93.012676	110.482697
93.392695	109.547179
93.770431	108.811638
94.151637	108.168734
94.531582	107.702934
94.909565	107.338947
95.288066	106.976246
95.668383	106.603686
96.049722	106.265085
96.429205	106.111708
96.809496	105.822618
97.190145	105.555778
97.571364	105.292514
97.951075	105.086434
98.331559	104.777601
98.709383	104.611076
99.089915	104.493337
99.469623	104.296968
99.847353	104.128508
100.227965	103.956815
100.607739	103.829360
100.989150	103.756050
101.368610	103.694470
101.748347	103.559006
102.127975	103.371779
102.508772	103.298681
102.888386	103.190798
103.267879	103.013183
103.647155	102.910778
104.028015	102.832591
104.405890	102.765041
104.786189	102.659201
105.167189	102.555107
105.544847	102.471482
105.925040	102.358596
106.305298	102.282119
106.683097	102.197827
107.063115	102.126104
107.442893	102.066030
107.820321	101.999863
108.200495	101.959613
108.580604	101.877698
108.959878	101.831150
109.339165	101.728039
109.720586	101.674044
110.101035	101.621606
110.479229	101.606159
110.858252	101.587045
111.239758	101.460825
111.618305	101.402059
111.997320	101.343671
112.376184	101.294383
112.753665	101.269637
113.133614	101.250064
113.512864	101.194530
113.889878	101.162751
114.269460	101.113372
114.649725	101.071468
115.029968	101.075501
115.410607	101.037615
115.789223	101.013581
116.169353	100.962395
116.548498	100.916411
116.928892	100.866640
117.309766	100.850611
117.690596	100.800270
118.071523	100.786794
118.451607	100.745690
118.832481	100.715320
119.211871	100.666162
119.591811	100.615931
119.972730	100.585468
120.352556	100.541492
120.732535	100.474971
121.111455	100.446576
121.492120	100.404896
121.868299	100.344618
122.247293	100.330360
122.628883	100.306012
123.008798	100.261335
123.389620	100.243751
123.771188	100.205677
124.150880	100.168000
124.528296	100.144331
124.906781	100.086384
125.285414	100.086149
125.661743	100.035582
126.041710	100.009979
126.423180	99.992932
126.803208	99.950086
127.183142	99.920624
127.563406	99.905957
127.943028	99.887432
128.322749	99.845044
128.703221	99.779987
129.080779	99.733129
129.460671	99.688409
129.838906	99.709785
130.218503	99.670227
130.599019	99.655276
130.979095	99.616269
131.360312	99.596867
131.738959	99.553167
132.118572	99.553177
132.498363	99.531531
132.874711	99.489592
133.254033	99.480766
133.633517	99.451153
134.012143	99.432453
134.390290	99.401967
134.770751	99.364479
135.149209	99.349083
135.528719	99.345561
135.908513	99.320833
136.290257	99.322304
136.667741	99.329943
137.047920	99.307867
137.429107	99.301145
137.809640	99.300735
138.187858	99.278619
138.568477	99.270223
138.949420	99.266767
139.326871	99.237139
139.705933	99.135951
140.087107	99.063576
140.464917	99.031691
140.840403	99.026395
141.217813	99.024075
141.597692	98.984902
141.978280	98.974635
142.359402	98.939279
142.734934	98.913822
143.114943	98.913259
143.493712	98.876158
143.872802	98.878595
144.248828	98.850901
144.627969	98.808811
145.009953	98.802430
145.389284	98.790925
145.764871	98.775336
146.144797	98.767520
146.524969	98.768569
146.903033	98.726840
147.280807	98.709488
147.661330	98.700584
148.038348	98.693465
148.415001	98.659820
148.792403	98.618256
149.175023	98.617130
149.555834	98.611533
149.935806	98.601582
150.311593	98.581440
150.692683	98.555067
151.073025	98.552191
151.453817	98.517236
151.831491	98.483021
152.210756	98.460911
152.590543	98.474564
152.969582	98.462902
153.349781	98.457003
153.728587	98.450174
154.107150	98.407811
154.485753	98.415751
154.864096	98.390679
155.242503	98.367134
155.622340	98.389793
155.999578	98.366157
156.376345	98.372425
156.756246	98.358466
157.137045	98.354818
157.517962	98.351839
157.895159	98.321616
158.273826	98.309203
158.653085	98.283421
159.031256	98.254266
159.407510	98.256494
159.785749	98.260385
160.165062	98.248036
160.542908	98.222785
160.921744	98.246750
161.299233	98.234469
161.678843	98.221573
162.059579	98.196322
162.437831	98.188795
162.819421	98.174127
